Zeit(s) T_Probe(K) T_Becher(K)
1200.406	85.871	85.884
1202.210	85.880	85.896
1204.023	85.891	85.906
1205.824	85.902	85.917
1207.631	85.909	85.927
1209.440	85.922	85.938
1211.247	85.935	85.948
1213.055	85.944	85.961
1214.861	85.956	85.971
1216.667	85.967	85.982
1218.470	85.975	85.992
1220.278	85.985	86.003
1222.150	85.997	86.014
1223.962	86.007	86.024
1225.766	86.017	86.035
1227.571	86.029	86.046
1229.382	86.037	86.056
1231.187	86.050	86.068
1232.993	86.061	86.079
1234.799	86.070	86.088
1236.606	86.081	86.099
1238.413	86.092	86.110
1240.222	86.101	86.119
1242.026	86.112	86.132
1243.834	86.124	86.143
1245.643	86.134	86.153
1247.457	86.144	86.163
1249.260	86.153	86.175
1251.069	86.165	86.184
1252.883	86.177	86.197
1254.683	86.186	86.205
1256.491	86.196	86.216
1258.302	86.207	86.227
1260.116	86.218	86.238
1261.924	86.228	86.249
1263.733	86.237	86.260
1265.540	86.248	86.271
1267.347	86.258	86.282
1269.156	86.270	86.293
1271.040	86.280	86.303
1272.846	86.291	86.313
1274.655	86.302	86.324
1276.484	86.313	86.334
1278.291	86.323	86.346
1280.097	86.335	86.356
1281.904	86.344	86.367
1283.712	86.354	86.378
1285.518	86.365	86.389
1287.330	86.374	86.399
1289.137	86.385	86.409
1290.944	86.395	86.420
1292.755	86.405	86.431
1294.564	86.417	86.442
1296.376	86.429	86.452
1298.200	86.437	86.463
1300.009	86.447	86.473
1301.812	86.457	86.484
1303.615	86.469	86.494
1305.426	86.479	86.505
1307.229	86.489	86.516
1309.038	86.499	86.527
1310.847	86.510	86.538
1312.653	86.520	86.550
1314.462	86.532	86.560
1316.272	86.542	86.570
1318.082	86.552	86.581
1319.902	86.560	86.592
1321.706	86.572	86.602
1323.538	86.584	86.613
1325.348	86.594	86.625
1327.151	86.602	86.633
1328.956	86.614	86.644
1330.765	86.625	86.656
1332.569	86.633	86.665
1334.375	86.644	86.676
1336.188	86.655	86.688
1337.995	86.666	86.699
1339.811	86.676	86.708
1341.663	86.688	86.719
1343.469	86.697	86.730
1345.281	86.707	86.741
1347.087	86.717	86.753
1348.891	86.728	86.764
1350.702	86.740	86.774
1352.502	86.748	86.784
1354.312	86.759	86.794
1356.126	86.769	86.804
1357.932	86.780	86.816
1359.740	86.789	86.826
1361.549	86.800	86.837
1363.351	86.808	86.847
1365.158	86.822	86.859
1366.971	86.830	86.869
1368.779	86.841	86.880
1370.584	86.851	86.890
1372.395	86.862	86.901
1374.201	86.871	86.910
1376.007	86.883	86.922
1377.814	86.892	86.931
1379.636	86.903	86.944
1381.441	86.912	86.951
1383.248	86.924	86.964
1385.060	86.933	86.975
1386.864	86.945	86.985
1388.672	86.954	86.995
1390.486	86.964	87.005
1392.367	86.975	87.017
1394.173	86.985	87.028
1395.981	86.995	87.038
1397.787	87.005	87.050
1399.591	87.016	87.059
1401.401	87.026	87.069
1403.208	87.036	87.081
1405.016	87.048	87.091
1406.829	87.056	87.102
1408.635	87.066	87.111
1410.454	87.078	87.123
1412.262	87.088	87.133
1414.072	87.099	87.145
1415.884	87.108	87.154
1417.685	87.116	87.165
1419.495	87.127	87.176
1421.299	87.138	87.186
1423.102	87.148	87.197
1424.912	87.158	87.206
1426.720	87.170	87.217
1428.525	87.179	87.228
1430.336	87.187	87.237
1432.143	87.199	87.248
1433.946	87.210	87.260
1435.757	87.219	87.270
1437.567	87.230	87.281
1439.377	87.238	87.290
1441.186	87.249	87.303
1442.996	87.258	87.313
1444.802	87.272	87.323
1446.610	87.279	87.334
1448.423	87.290	87.344
1450.227	87.301	87.354
1452.033	87.311	87.365
1453.842	87.321	87.376
1455.645	87.332	87.387
1457.455	87.341	87.398
1459.265	87.351	87.408
1461.070	87.359	87.418
1462.876	87.371	87.428
1464.687	87.380	87.438
1466.493	87.393	87.449
1468.299	87.401	87.460
1470.111	87.409	87.470
1471.918	87.421	87.481
1473.726	87.431	87.491
1475.539	87.442	87.503
1477.351	87.452	87.513
1479.187	87.460	87.522
1480.998	87.472	87.534
1482.808	87.481	87.545
1484.616	87.492	87.554
1486.418	87.501	87.564
1488.227	87.511	87.575
1490.038	87.520	87.586
1491.842	87.530	87.597
1493.646	87.543	87.606
1495.459	87.551	87.617
1497.261	87.563	87.628
1499.069	87.571	87.639
1500.891	87.582	87.648
1502.702	87.592	87.659
1504.504	87.602	87.670
1506.311	87.611	87.679
1508.124	87.621	87.690
1509.928	87.632	87.701
1511.732	87.642	87.711
1513.539	87.652	87.722
1515.351	87.662	87.732
1517.202	87.669	87.742
1519.010	87.682	87.755
1520.818	87.690	87.764
1522.631	87.702	87.774
1524.435	87.709	87.785
1526.243	87.721	87.794
1528.052	87.731	87.807
1529.852	87.739	87.815
